,country,description,id_,keywords,is_shoppable,language,name,slug,video_url,is_licensed_video,is_community,thumbnail_url,inspired_by,linked_recipes,tags,cook_time,prep_time,total_time,ratings_negative,ratings_positive,score,protein,fat,calories,sugar,carbohydrates,fiber
2044,US,"If you thought <a href=""https://www.visitsingapore.com/dining-drinks-singapore/?cmp=EDC_GMPNowContent-May-Aug_XX_BR_ENG_NA_NA_1x1_NA_BF-RECIPE_BUZZ_SCON_AW_NA_NA"">Singapore’s</a> Carrot Cake dish was a twist on the classic dessert — think again.",6542,"breakfast, chinese, hawker food, international, lunch, savoury, sides, singapore, snack, street food, vegetarian, white radish, wok",False,eng,Fried Carrot Cake,fried-carrot-cake,https://vid.tasty.co/output/170020/landscape_480/1591831158,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/269167.jpg,,,"64463,8091918,64498,64448,64505,65859,64486,64489,65849,65848,65410,64484,1280510,1247788,1280501,1280503",0,0,0,9,26,75.0,4.0,21.0,373.0,3.0,38.0,0.0
2045,US,,7827,,False,eng,Crispy Chickpeas,crispy-chickpeas,https://vid.tasty.co/output/216876/landscape_480/1632323747,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/044bb21db0bc41a5bd081f8732b63913/CAMPBELLS-PREGO_ItalianDinners_PastaNight4Ways_SQ_Hero.jpg,,,"64469,64468,64463,8091920,8091917,65848,64505,188967,64486,1247794,64471,64462",0,0,0,2,26,93.0,25.0,14.0,703.0,13.0,118.0,13.0
2046,US,,7493,,True,eng,One Pot Jambalaya,one-pot-jambalaya,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/b4cab02a78f64d6184fbb2dc86c99e9c.png,,,"64463,8091917,64505,64486,65848,65410,65855",0,0,0,1,26,97.0,43.0,77.0,1269.0,19.0,95.0,4.0
2047,US,,3774,"albóndiga, bake, carne molida, cheese, copa, copita, cream cheese, cupcake, cups, hornear, mac and cheese, macaroni, macarrones, macarrones con queso, meat, meatball, muffin, queso, queso crema",True,eng,Mac And Cheese Cups By Bien Tasty,mac-and-cheese-cups-by-bien-tasty,https://vid.tasty.co/output/90742/landscape_480/1524520810,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/151533.jpg,,,"8091918,1280501,1280510,64503,64505,65859,64486,1280507,1280508,1247775,65856,65852,64488,64471,64462,65848,64444,1280503,1247771,1247790,1247787,1247794,1247785",0,0,0,14,26,65.0,10.0,7.0,208.0,3.0,23.0,1.0
2048,US,,8019,,False,eng,Super Fast Mushroom Alfredo,super-fast-mushroom-alfredo,https://vid.tasty.co/output/226931/landscape_480/1639775761,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/358675.jpg,,,"64469,188967,64486,1247775,1280500,65847,64511",0,0,0,15,26,64.0,23.0,81.0,1323.0,18.0,114.0,3.0
2049,US,,5969,,True,eng,Dorito Taco Bake,dorito-taco-bake,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/b76676985cc346f0b8a707b1fc405f9a.jpeg,,,"8091917,65846,65848,64492,64486,64505,65859,1247785,1247786,1247788,1280510,1280508,1280506,1280507,1280503,1280501,65852,64488,64471",0,0,0,2,26,93.0,43.0,46.0,684.0,7.0,21.0,2.0
2050,ZZ,,770,,True,eng,Edible Sizzling Rice Bowl,edible-sizzling-rice-bowl,https://vid.tasty.co/output/21852/mp4_640x640/1485294974,False,False,https://img.buzzfeed.com/video-api-prod/assets/bffef32436c84129b3f94e98db1dbbdb/thumb2.jpg,,,"1280514,1247770,1280502,1280512,1247780,1247787,64459,1280507,1280506,1280508,64505,65859,64454,65848,64462,64486,64500,64493,65845",0,0,0,2,23,92.0,47.0,60.0,1471.0,12.0,178.0,13.0
2051,US,"Chef Kuniko Yagi of Pikunico, a Japanese fried chicken restaurant in Los Angeles, shares the recipe for what she calls “the best sandwich ever.” Layered with fresh ingredients and boneless, crispy, gluten-free chicken thighs, this sandwich is worth the extra effort to pull together. Serve it with her sesame cole slaw!",5593,"best sandwich ever, chef kuniko yagi, ginger, golden chicken sandwich, japanese fried chicken, los angeles restaurant, quick chicken sandwich, soy sauce, tasty, tastystory",True,eng,Golden Chicken Sandwich As Made By Chef Kuniko Yagi,golden-chicken-sandwich-as-made-by-chef-kuniko-yagi,https://vid.tasty.co/output/144764/hls24_1568222808.m3u8,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/faa40a127cfe4a0ba4a57aff2ed2f151/BFV58098_TastyStoryChefKuniko_KP_FB_V002.jpg,,,"64463,8091748,8091747,1247784,1280501,1280503,1247790,64493,1280500,1247793,64486,1280506,1280502,1280507,64462,64454,65848,1280510,1280508,1247786",10,20,45,3,23,89.0,,,,,,
2052,US,,7488,,True,eng,Weeknight Chicken Curry,weeknight-chicken-curry,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/d4d05f05f4194c5f9889b21e6d3cc2af.png,,,"64463,8091917,64486,64505,64471,65410,64452",0,0,0,7,24,78.0,31.0,13.0,534.0,6.0,69.0,3.0
2053,US,"This spaghetti squash casserole is hearty and comforting, but won’t weigh you down. Strands of spaghetti squash stand in for pasta--they’re tossed with a quick beef and tomato sauce, topped with cheese, and baked to gooey, golden brown perfection.",7604,,True,eng,Spaghetti Squash Casserole,spaghetti-squash-casserole,https://vid.tasty.co/output/208926/landscape_480/1625790209,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/331253.jpg,,,"8091917,1280503,65851,64492,64505,1247794,1280500,1247785,64486,64489,1280508,64444,65846,65841,64462,1280506,1280507",90,15,105,0,25,100.0,33.0,27.0,443.0,6.0,16.0,2.0
2054,US,,7438,,True,eng,Val’s Easy Pasta Salad,vals-easy-pasta-salad,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/92d9dad4572142178cd47622bd43c733.png,,,"8091917,188967,64486,64462,65410,64453,65848",0,0,0,2,25,93.0,53.0,71.0,968.0,16.0,29.0,2.0
2055,US,,7497,,False,eng,Black Tea Miso Glazed Salmon,black-tea-miso-glazed-salmon,https://vid.tasty.co/output/204416/landscape_480/1622219862,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/323229.jpg,,,"3801552,64463,8091916,64459,64486,64510,65859,64489,65848",0,0,0,2,23,92.0,2.0,7.0,137.0,8.0,19.0,3.0
2056,US,,7721,,True,eng,Katsu Curry,katsu-curry,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/7741efc1cb2646ab9992a915c7201376.jpeg,,,"8091918,65848,188967,64486,64471",0,0,0,3,22,88.0,2.0,32.0,394.0,4.0,23.0,2.0
2057,US,"This jerk cauliflower is a great appetizer option for any crowd. Coated with flavorful jerk sauce, then pan-fried until golden brown, you’ll love this new take on cauliflower whether you eat vegetarian or not.",5579,,True,eng,Jerk Cauliflower,jerk-cauliflower,https://vid.tasty.co/output/143538/landscape_480/1567118032,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/1bee9dfe4da14eb69b4e96427de46369/FB.jpg,,,"64469,64468,64463,8091920,64505,64486,1280510,1247788,64466,65848,65842",10,10,65,11,22,67.0,8.0,8.0,254.0,12.0,42.0,9.0
2058,US,,7811,,True,eng,Easy Carbonara,easy-carbonara,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/30d998e0dc27404b92c9368256d17c07.jpeg,,,"64470,8091918,65410,188967,64486,64471,65848",0,0,0,36,24,40.0,22.0,10.0,442.0,2.0,62.0,2.0
2059,US,"Homemade pizza is less than 30 minutes away with this easy, customizable recipe! Baking the pizza in a cast iron skillet ensures the crust holds its shape and gets nice and crispy on the bottom. Keep it simple with a sprinkle of cheese, or load up with your favorite toppings!",7390,,True,eng,Cast Iron Skillet Pizza,cast-iron-skillet-pizza,https://vid.tasty.co/output/203641/landscape_480/1621629325,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/323146.jpg,,,"8091748,8091747,64472,7041320,64505,64492,64486,64444,65840,1280508,65846,64462,64489",15,10,25,6,22,79.0,14.0,11.0,588.0,6.0,104.0,4.0
2060,US,"During the COVID-19 pandemic, this dish became a regular hospital delivery staple because of its comforting heartiness, abundance of flavor, but also the fact that it's meat free. We always offer a vegetarian option, but also try to make that option just as exciting as any meat-driven dish that we provide. We've also taken a version of this dish and added it to the current menu at Playa Provisions. That version is a bit more refined, but hits all the same notes.",6424,,True,eng,"Lentil ""Dirty Rice""",lentil-dirty-rice,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/355fcbe6625f4a368ead24445800d209.jpeg,,,"64469,8091748,8091747,8091920,64505,64486,64489,64466",20,25,45,9,21,70.0,15.0,16.0,636.0,58.0,120.0,27.0
2061,US,"Bring the memories of Olive Garden home with this copycat Chicken Gnocchi Soup recipe. It’s a cozy, comforting dish that the whole family will love.",8265,,True,eng,Copycat Olive Garden Chicken Gnocchi Soup,copycat-olive-garden-chicken-gnocchi-soup,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/24bdac815b8f48f0971074388088ba54.jpeg,,,"64463,8091748,65851,64486,65855,64462,65848",30,30,60,0,21,100.0,,,,,,
2062,US,,7081,,True,eng,Slow Cooker Ziti And Meatballs,slow-cooker-ziti-and-meatballs,https://vid.tasty.co/output/191409/landscape_480/1611696446,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/304551.jpg,,,"8091920,8091917,64486,1247788,64453,65847",0,0,0,4,23,86.0,61.0,52.0,1156.0,14.0,109.0,8.0
2063,US,This content is intended solely for users of legal drinking age. Drink responsibly.,6474,"tasty, tasty_contains_alcohol",False,eng,Grilled Double Smashed Burger And Spiced Cuba Libre,grilled-double-smashed-burger-and-spiced-cuba-libre,https://vid.tasty.co/output/175897/landscape_480/1597245938,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/278111.jpg,,,"188967,1280510,1247790,64486,64487,1280501,1280503,1280500,5285641,64502,65840,64510",0,0,0,6,23,80.0,66.0,90.0,1395.0,23.0,54.0,11.0
2064,US,,7450,,True,eng,Easy Broccoli Cheddar Soup,easy-broccoli-cheddar-soup,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/598bb95dce5641afb9e257dc3d6cf7f9.png,,,"64469,65848,64486,64505,64462",0,0,0,0,23,100.0,23.0,71.0,962.0,22.0,63.0,3.0
2065,US,There is nothing more comforting than this traditional Jamaican curry chicken made by recording artist Popcaan.,7277,,True,eng,Jamaican Curry Chicken As Made By Popcaan,jamaican-curry-chicken-as-made-by-popcaan,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/afba2115fdd24346bbea458b0a93fd75.jpeg,,,"64463,8091920,8091918,8091917,6953049,64489,64505,64486,64503,3801554,1280508,1280507,1280510,65848,1280506,1280501,1247787,64462",35,20,75,2,23,92.0,38.0,14.0,373.0,4.0,22.0,5.0
2066,US,,8074,,True,eng,Orange Chicken Meatballs,orange-chicken-meatballs,,False,True,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/d61cb267fa4d43c296d4afdce5a97ed4.jpeg,,,"64463,64505,188967,64486,64448,65846",0,0,0,3,23,89.0,23.0,13.0,289.0,7.0,19.0,0.0
2067,US,,4375,,True,eng,Japanese Tacos,japanese-tacos,https://vid.tasty.co/output/108354/landscape_480/1536355321,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/cd6be129a02140558821331002fc6a80/7uniquetacorecfb.jpg,,,"8091918,1280510,65848,64486,1280508,1280501,1280503,1247785,1247787,64471,64466,64454",0,0,0,3,21,88.0,11.0,5.0,243.0,4.0,35.0,3.0
2068,US,"Autumnal leaves fall on dusky streets. Chicken and apples bubble in the oven. Ahhhh, fall…",7803,,True,eng,Roasted Chicken With Apples & Fennel,roasted-chicken-with-apples-fennel,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/a7fdcc4cf4084d19984cba3e771bad61.jpeg,,,"8091917,64505,64492,1247793,1247786,1247787,1280500,64486,188967,1280501,64444,64462,1280503,1280506,1280508,65846",80,15,95,1,20,96.0,36.0,27.0,464.0,12.0,21.0,4.0
2069,US,,6552,,False,eng,Surf And Turf Stir-Fry,surf-and-turf-stir-fry,https://vid.tasty.co/output/170976/landscape_480/1592868299,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/ab5434458f1e4b5f900425e034d1716e/ALBERTSONS_PantryChallengeOpenNature_37551-268766_061520_v07_HERO_Albertsons.jpg,,,"64463,8091917,65848,64486,1247790,1280510",0,0,0,0,22,100.0,43.0,36.0,581.0,11.0,20.0,2.0
2070,US,"Shop <a href=""https://shop.mikmak.com/link/16469325803634ffabe11/539c1a1f-16ec-f0c6-a0fb-d60f5552c950?"">Campbell's® Soup</a> to try this recipe for yourself!",8114,,False,eng,Mushrooms And Greens Stuffed Shells,mushrooms-and-greens-stuffed-shells,https://vid.tasty.co/output/231450/landscape_480/1644876659,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/366020.jpg,,,"64469,8091920,8091917,64492,64505,188967,64486,1247788,1247786,1247775,1280500,65410,65848,65846",0,0,0,3,20,87.0,31.0,36.0,850.0,10.0,101.0,8.0
2071,US,"This BBQ-themed board is easy to put together, and simple to make! Try our air fryer corn ribs brushed with an ancho chile butter sauce, or our brisket biscuits topped with a homemade BBQ sauce. Lastly, a refreshing watermelon, pineapple salad with mint, cilantro, and some serrano peppers for a little kick. Feel free to fill in the board with some store-bought BBQ favorites like cornbread, baked beans, coleslaw, and watermelon!",7297,,True,eng,Summer BBQ Board,summer-bbq-board,https://vid.tasty.co/output/200959/landscape_480/1619213544,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/318816.jpg,,,"7041322,64444,1247780,1280503,1280507,65846,1247793,1280500,1280501,64486,64462,65848,65851,64475,64504,1280506,1247786,1280508,1280512,64501,64489,64510,1280510",240,30,300,8,19,71.0,,,,,,
2072,US,"In this recipe, thin cuts of flap steak are marinated in orange and lime juice and sandwiched between 2 flattened, crispy fried plantains, or tostones. We finish things off with a tangy, garlicky mayoketchup sauce, cheddar cheese, and fresh toppings like lettuce, tomato, red onion, and avocado. It’s crunchy, salty, creamy, citrusy and delicious!",7191,,True,eng,Jibarito Sandwich,jibarito-sandwich,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/6610ab955c48442bbd4eac699b51bc6b.jpeg,,,"6953050,65859,64505,64484,64462,1247790,65848,1247793,64489,64444,2651753,64493,1280506,1280508,1280503,2651761,64486,64465,1280510,64456",15,140,155,3,19,87.0,,,,,,
2073,US,,7061,"cheese, cheesy, lentil, lentil soup, soup, soup recipes, soups, squash",True,eng,Cheesy Squash & Lentil Soup,cheesy-squash-lentil-soup,https://vid.tasty.co/output/190553/landscape_480/1610564443,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/303049.jpg,,,"64469,8091920,64505,64486,1280503,1280501,65838,65846,65848,1247786,64508",0,0,0,4,21,84.0,21.0,86.0,1351.0,33.0,118.0,13.0
2074,US,"Home cook Alex Hill of <a href=""https://www.instagram.com/justaddhotsauce_/?hl=en"">@justaddhotsauce_ </a> shares her second favorite way of eating collard greens. Topped with a warm bacon dressing and paired with pan-seared salmon, this salad will have you screaming for seconds.",7112,,True,eng,Collard Salad With Warm Bacon Dressing As Made By Alex Hill,collard-salad-with-warm-bacon-dressing-as-made-by-alex-hill,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/a10b33510db54e37b709f8968db5ac0c.jpeg,,,"64463,8091748,8091747,64472,6953051,1247790,1280510,64489,64486,1247787,1280508,1247788,3802076,65848,1280506,1280501,64462,64466,1280503,65840",10,15,25,3,21,88.0,,,,,,
2075,US,,3302,"asian, asian cuisine, carbonara, chicken, chiles, egg yolk, fish sauce, hong thaimee, lime, pad thai, palm sugar, peanuts, pork belly, rice noodles, southeast asia, spices, tamarind paste, thai cuisine, thai food, tofu",True,eng,Pad Thai Carbonara,pad-thai-carbonara,https://vid.tasty.co/output/71654/hls24_1515438443.m3u8,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/609eae942a304a0e9c2bf46fdc0c2631/BFV33355_HongThaimeeTastyStory-FB.jpg,,,"64463,64489,1247786,1280510,64500,65859,64484,64486,65840,65410,64460,65849,65855,64471,1247788",0,0,0,2,21,92.0,15.0,28.0,589.0,15.0,66.0,2.0
2076,US,,6505,,False,eng,Chili Mac ‘N’ Cheese Bites,chili-mac-n-cheese-bites,https://vid.tasty.co/output/176709/landscape_480/1598022877,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/279286.jpg,,,"8091918,4202175,65410,64486,1247775,1247771,1247794,1280510,5143247,64492,65846,65848",0,0,0,5,21,81.0,23.0,20.0,472.0,3.0,45.0,1.0
2077,US,,4400,"baking, best, best ever, buzzfeed, chef, classic, cook, cooking, dominican, dominican republic, easy, easy recipes, food, guatemala, guatemalan, hhm, how to, how to bake, how to cook, latin, latin food, matthew francis, matthew francis johnson, matthew johnson, mexican, mexico, paches, pastel, pastel en hoja, pasteles, pasteles de yuca, perfect, plantains, potato, puerto rican, puerto rico, quick and easy, recipe, recipes, tamal, tamales, tamales recipe, tasty, ultimate, yuca, yum, yummy",True,eng,Pasteles De Yuca As Made By Iván Emilio,pasteles-de-yuca-as-made-by-ivan-emilio,https://vid.tasty.co/output/109686/hls24_1537463153.m3u8,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/15a22b21cb864b1a876ee3ae66f0427b/tamalesfinalFB.jpg,"{'host': 'thenoshery.com', 'url': 'https://thenoshery.com/pasteles-de-yuca/'}",,"64463,8091918,7145248,1280503,1247769,1280506,65841,64462,65856,65848,1247794,64456,64490,65851,1247790,1247788,64486,1247792,64473,188967",0,0,0,4,21,84.0,8.0,15.0,300.0,1.0,31.0,1.0
2078,US,"You might ask yourself, “Is it really worth spending all day to make lasagna?” If you use this recipe, the answer is yes! It all starts with a decadent bolognese sauce that simmers for hours. While the sauce cooks, you’ll make homemade lasagna noodle sheets and a rich béchamel sauce. Layer everything together, top with fresh mozzarella cheese, and bake until melted and bubbling.",7530,,True,eng,6-Hour Lasagna,6-hour-lasagna,https://vid.tasty.co/output/204929/landscape_480/1622654362,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/64f81af5a93f4400987fe009daf9a2d5/BFV78902_TimeToCookLasagna_SE_060121_V5_YT.jpg,,,"8091920,8091917,1247775,1280500,1247793,1280510,64500,64486,65846,64492,188967,64462,65851,64453,64444",0,0,0,3,19,87.0,63.0,66.0,1351.0,18.0,117.0,6.0
2079,US,"This pulled chicken is tender and full of barbecue flavor. Serve on buns, or use as a topper for salads, nachos, or rice bowls.",7618,,True,eng,Instant Pot Pulled Chicken,instant-pot-pulled-chicken,https://vid.tasty.co/output/209341/landscape_480/1626212011,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/331807.jpg,,,"64463,8091917,64486,1280506,64505,4767336,1280503,64489,64444,64462,65855,1280508",45,5,75,5,18,79.0,42.0,55.0,814.0,14.0,29.0,0.0
